index,answer,prediction,answer_clean,pred_clean,correct,cer,wer,jaro_winkler
2621,"антураж бисквит рецептура
невидимость пакер тачка
Молчанов Новик Рябцева",ангураж бисквиг рецепгура НеВИДИМость пакер тачка Молчаюв Новик Рябцева,антураж бисквит рецептура невидимость пакер тачка молчанов новик рябцева,ангураж бисквиг рецепгура невидимость пакер тачка молчаюв новик рябцева,False,0.06944444444444445,0.4444444444444444,0.11712408224916115
2622,"9118301130
баснословный",918301130 БАСНОСЛОВНЫЙ,9118301130 баснословный,918301130 баснословный,False,0.043478260869565216,0.5,0.03583662714097502
2623,"обрез
стыдливость
Шанина",СТЫДЛИВОСТЬ Шни обрез,обрез стыдливость шанина,стыдливость шни обрез,False,0.5416666666666666,1.0,0.317577030812325
2624,погонщик,логонщих [ осл5,погонщик,логонщих [ осл5,False,1.125,3.0,0.2833333333333333
2625,сразу,сразу,сразу,сразу,True,0.0,0.0,0.0
2626,Дедов.,ДедоВ,дедов.,дедов,False,0.16666666666666666,1.0,0.033333333333333326
2627,"прошедшее,",ПрОшдшее;,"прошедшее,",прошдшее;,False,0.2,1.0,0.0872222222222222
2628,Майко,Манко,майко,манко,False,0.2,1.0,0.10666666666666669
2629,"обалдеть
каторжанин",обалдеть каторжанин,обалдеть каторжанин,обалдеть каторжанин,True,0.0,0.0,0.0
2630,"сливки
уличка",СЛИВКИ УЛИЧКА,сливки уличка,сливки уличка,True,0.0,0.0,0.0
2631,"марихуана
шифон  ?",мариуана шифон ?,марихуана шифон  ?,мариуана шифон ?,False,0.1111111111111111,0.3333333333333333,0.022222222222222254
2632,гриф,;'? =,гриф,;'? =,False,1.25,2.0,1.0
2633,Кушнер,Кушне?,кушнер,кушне?,False,0.16666666666666666,1.0,0.06666666666666665
2634,"безумный
гороховый",боэумный гороховыи,безумный гороховый,боэумный гороховыи,False,0.16666666666666666,1.0,0.09999999999999998
2635,correct,сопесс,correct,сопесс,False,1.0,1.0,1.0
2636,поверх,в повер},поверх,в повер},False,0.5,2.0,0.24722222222222212
2637,"паралитик
Личко
Моргунова:",прлицик Литш Мптуншя:,паралитик личко моргунова:,прлицик литш мптуншя:,False,0.46153846153846156,1.0,0.3029304029304031
2638,"вколачивать,",вколачивать;,"вколачивать,",вколачивать;,False,0.08333333333333333,1.0,0.03333333333333344
2639,"апчхи
тимус)
hill","хеки шу9) ,Ш",апчхи тимус) hill,"хеки шу9) ,ш",False,0.7058823529411765,1.0,0.38235294117647056
2640,"сырьем
иссякнуть
Сапоненко",отрьенд иссанвуъ Сатвовухо,сырьем иссякнуть сапоненко,отрьенд иссанвуъ сатвовухо,False,0.5769230769230769,1.0,0.360576923076923
2641,"раздвигать чушка
трудный вдохновить(",равдвигать Чушка трудюй   ЕдОхновигь,раздвигать чушка трудный вдохновить(,равдвигать чушка трудюй   едохновигь,False,0.2222222222222222,0.75,0.1333333333333333
2642,30390,30390,30390,30390,True,0.0,0.0,0.0
2643,"page
обаяние
нести
анчоус",ряче Обаяне #ести анус,page обаяние нести анчоус,ряче обаяне #ести анус,False,0.32,1.0,0.3000713012477719
2644,брехня,брехн$,брехня,брехн$,False,0.16666666666666666,1.0,0.06666666666666665
2645,прииск,яруиск,прииск,яруиск,False,0.3333333333333333,1.0,0.22222222222222232
2646,ежить,ежито,ежить,ежито,False,0.2,1.0,0.07999999999999996
2647,Яцыно,Я цыно,яцыно,я цыно,False,0.2,2.0,0.04999999999999993
2648,"Плетнев
Смольский
разрисовать;
оценивающий",Плешнев Смольскш` равршсовашы; ОЦеНШВОЮЩШЙ,плетнев смольский разрисовать; оценивающий,плешнев смольскш` равршсовашы; оценшвоющшй,False,0.23809523809523808,1.0,0.15486111111111112
2649,gone,9о>&,gone,9о>&,False,1.0,1.0,1.0
2650,жираф,жчраф,жираф,жчраф,False,0.2,1.0,0.12
2651,"пуск,",пуск ,"пуск,",пуск,False,0.2,1.0,0.040000000000000036
2652,"Козак
Басов-",Козак БасОв,козак басов-,козак басов,False,0.08333333333333333,0.5,0.01666666666666672
2653,"гогот протуберанец
9036762207
заалеть спидвей",тог протубсракад 9тя6 о уэъ СПУДЕСЯ,гогот протуберанец 9036762207 заалеть спидвей,тог протубсракад 9тя6 о уэъ спудеся,False,0.5777777777777777,1.2,0.3992063492063491
2654,"дагерротип
ступор",дагерротип ступор,дагерротип ступор,дагерротип ступор,True,0.0,0.0,0.0
2655,"минский
нормальность айва",МинскиЙ НОРМЛЬНОСТЬ АЙВА,минский нормальность айва,минский нормльность айва,False,0.04,0.3333333333333333,0.05800000000000005
2656,тяпка,тяпка,тяпка,тяпка,True,0.0,0.0,0.0
2657,Лазарева,Л азарез0,лазарева,л азарез0,False,0.375,2.0,0.17500000000000004
2658,"Журова
Базан
статья
МЭРТ
Макей",Журова Баван статья МРТ Макей,журова базан статья мэрт макей,журова баван статья мрт макей,False,0.06666666666666667,0.4,0.020229885057471253
2659,акрил,акрил,акрил,акрил,True,0.0,0.0,0.0
2660,шарить),миришь),шарить),миришь),False,0.42857142857142855,1.0,0.36904761904761907
2661,"44638
48305.",44638 48305,44638 48305.,44638 48305,False,0.08333333333333333,0.5,0.01666666666666672
2662,"пеший;
стук",<еший; спшук,пеший; стук,<еший; спшук,False,0.2727272727272727,1.0,0.14393939393939392
2663,"фотка-
борец
пошив",ФОТКА- ЕОРЕЦ ПОШИВ,фотка- борец пошив,фотка- еорец пошив,False,0.05555555555555555,0.3333333333333333,0.033986928104575265
2664,"дивно доносчик
калужский арбитр
переиграть",дино доносчи калужский арбигр переитрать,дивно доносчик калужский арбитр переиграть,дино доносчи калужский арбигр переитрать,False,0.09523809523809523,0.8,0.04603174603174598
2665,67606,&7605,67606,&7605,False,0.4,1.0,0.2666666666666666
2666,сота,сота,сота,сота,True,0.0,0.0,0.0
2667,"пшено
наяда",Л0ЯО <Н,пшено наяда,л0яо <н,False,0.8181818181818182,1.0,0.5440115440115441
2668,линять,линять,линять,линять,True,0.0,0.0,0.0
2669,Козаченко,Козаченко,козаченко,козаченко,True,0.0,0.0,0.0
2670,дель,дель,дель,дель,True,0.0,0.0,0.0
2671,"панталык
9179675715",панталык 9179675715,панталык 9179675715,панталык 9179675715,True,0.0,0.0,0.0
2672,"Глебко
зарастать",Глебко зарастать,глебко зарастать,глебко зарастать,True,0.0,0.0,0.0
2673,17047,= я12= (7(47,17047,= я12= (7(47,False,1.6,3.0,0.47777777777777775
2674,"наклон
Плетнев
Малкин)",наклов Плетвев Малкин),наклон плетнев малкин),наклов плетвев малкин),False,0.09090909090909091,0.6666666666666666,0.09636363636363643
2675,Меньков,Менько?,меньков,менько?,False,0.14285714285714285,1.0,0.05714285714285716
2676,Черный,Черный,черный,черный,True,0.0,0.0,0.0
2677,78669,78669,78669,78669,True,0.0,0.0,0.0
2678,"Бирило
Кусков
физфак",,бирило кусков физфак,nan,False,1.0,1.0,1.0
2679,Кохно.,5,кохно.,5,False,1.0,1.0,1.0
2680,"догматизм
path",доМагим ра,догматизм path,домагим ра,False,0.5,1.0,0.200952380952381
2681,Седова,Се% Ва,седова,се% ва,False,0.3333333333333333,2.0,0.1777777777777778
2682,9563363505,9563363505,9563363505,9563363505,True,0.0,0.0,0.0
2683,"Ксения многоуважаемый страус!
марал Дина прищурить",Ксения многоуважаемьйй СТ раус! марал Дин прищуригь,ксения многоуважаемый страус! марал дина прищурить,ксения многоуважаемьйй ст раус! марал дин прищуригь,False,0.1,0.8333333333333334,0.0617288277012934
2684,"тантал
амбиция",Пан/аЛ ОМбЧЦЧЯ '8$},тантал амбиция,пан/ал омбчцчя '8$},False,0.7142857142857143,1.5,0.29448621553884713
2685,60093-,6008,60093-,6008,False,0.5,1.0,0.17500000000000004
2686,"Михаэль
Болотин:",Михаэль Болотин:,михаэль болотин:,михаэль болотин:,True,0.0,0.0,0.0
2687,"простираться
запасной",'ос<ришься ЗаХОСНОЙ,простираться запасной,'ос<ришься захосной,False,0.38095238095238093,1.0,0.34168755221386804
2688,"Герус
37106
Метла",Герус 37106 Метла,герус 37106 метла,герус 37106 метла,True,0.0,0.0,0.0
2689,"believe(
Нефедьев
покорность",Бее е( Нефедьев покорность,believe( нефедьев покорность,бее е( нефедьев покорность,False,0.25,0.6666666666666666,0.22680097680097688
2690,"умывать Цыбуля
шутить
нация
житье
лакейский(",умваг  Цбуля шути. ноцуя жиге лакейский 3,умывать цыбуля шутить нация житье лакейский(,умваг  цбуля шути. ноцуя жиге лакейский 3,False,0.2727272727272727,1.1666666666666667,0.19142645971914263
2691,"фавор Вашкевич
rock
Карасик
пиротехнический",фавор Вашкевич <Ф Караси протехнический,фавор вашкевич rock карасик пиротехнический,фавор вашкевич <ф караси протехнический,False,0.13953488372093023,0.6,0.07600122483843408
2692,9796639454,9796639454,9796639454,9796639454,True,0.0,0.0,0.0
2693,"station
бубновый",Зъ_о₽ бубковый,station бубновый,зъ_о₽ бубковый,False,0.5,1.0,0.30952380952380965
2694,пластически?,ПЛАСТИЧЕСКИЗ,пластически?,пластическиз,False,0.08333333333333333,1.0,0.03333333333333344
2695,чахнуть,ЩЖНУТЬ,чахнуть,щжнуть,False,0.42857142857142855,1.0,0.25396825396825395
2696,"попа
39972",нех э е_в,попа 39972,нех э е_в,False,0.9,1.5,0.5962962962962963
2697,"Щуревич
суббота,",Щуревчч суббоша;,"щуревич суббота,",щуревчч суббоша;,False,0.1875,1.0,0.07499999999999996
2698,"опасный
к.417",шэ О<_ны К417 7 7 ~,опасный к.417,шэ о<_ны к417 7 7 ~,False,1.0769230769230769,3.0,0.4045209176788124
2699,глыба,(ы64,глыба,(ы64,False,0.8,1.0,0.5166666666666666
2700,"распухать
Михасев
свыше",РАСДУЛАТЬ МихАСЕВ СВыШЕ,распухать михасев свыше,расдулать михасев свыше,False,0.08695652173913043,0.3333333333333333,0.07391304347826089
2701,лучина,лучина,лучина,лучина,True,0.0,0.0,0.0
2702,"затейник
заскрипеть
9481761006
угадать",ВаТш вас рипеть 9481761006 угадать,затейник заскрипеть 9481761006 угадать,ватш вас рипеть 9481761006 угадать,False,0.21052631578947367,0.75,0.2093911248710011
2703,неяркий,Кеяркий,неяркий,кеяркий,False,0.14285714285714285,1.0,0.09523809523809523
2704,носик,есс2,носик,есс2,False,0.8,1.0,0.5166666666666666
2705,биомасса,биомасса,биомасса,биомасса,True,0.0,0.0,0.0
2706,"мякоть
Киселев",МЯКОТЬ Киселев,мякоть киселев,мякоть киселев,True,0.0,0.0,0.0
2707,"27496
правда",27496 правда,27496 правда,27496 правда,True,0.0,0.0,0.0
2708,9348606426,Яуесов4т5,9348606426,яуесов4т5,False,0.9,1.0,0.5962962962962963
2709,"9957277488 длить
Коротких кустик
Марфа Рыбинская
Гузенко)",9957277488 Элшь Корошки кусшчк Марфа Рыбинская Гузенко),9957277488 длить коротких кустик марфа рыбинская гузенко),9957277488 элшь корошки кусшчк марфа рыбинская гузенко),False,0.12280701754385964,0.42857142857142855,0.09074322169059013
2710,"повелевать отвалиться
укачать заснять",иовелевчшъ оивилишъся ук ич4шь зисня/Ъ,повелевать отвалиться укачать заснять,иовелевчшъ оивилишъся ук ич4шь зисня/ъ,False,0.40540540540540543,1.25,0.35915434885686603
2711,ларец:,ларец:,ларец:,ларец:,True,0.0,0.0,0.0
2712,"Милютин Мигунов
материальность;",Мютин Миунов материАьнОтЬ,милютин мигунов материальность;,мютин миунов материаьноть,False,0.1935483870967742,1.0,0.16606451612903228
2713,логос,логос,логос,логос,True,0.0,0.0,0.0
2714,"Травников
73481.
МГИМО
наступать;",Тр яеника 73481. мгимо наску иаты),травников 73481. мгимо наступать;,тр яеника 73481. мгимо наску иаты),False,0.30303030303030304,1.0,0.15007998537410316
2715,ни-ни!,ни-ни!,ни-ни!,ни-ни!,True,0.0,0.0,0.0
2716,wrong,[0И,wrong,[0и,False,1.0,1.0,1.0
2717,разлад,разлад,разлад,разлад,True,0.0,0.0,0.0
2718,хвощ,5,хвощ,5,False,1.0,1.0,1.0
2719,Лебедевич сниматься,Дебедевич сниматься,лебедевич сниматься,дебедевич сниматься,False,0.05263157894736842,0.5,0.07212475633528259
2720,"Шупляк)
плотик",Шупляку) шогик,шупляк) плотик,шупляку) шогик,False,0.2857142857142857,1.0,0.08571428571428574
2721,"смачно
паника;",смачНО паника;,смачно паника;,смачно паника;,True,0.0,0.0,0.0
2722,"октябрьский
Севрюков Дятлов
Хомченко
сморщить
хиромантия",ОКИЯбрЬСКИЙ СеВрюков ДЯнов ХОМЧенко СМОфФИЮЬ ХИрОМЯНИИЯ,октябрьский севрюков дятлов хомченко сморщить хиромантия,окиябрьский севрюков дянов хомченко смоффиюь хиромяниия,False,0.14285714285714285,0.6666666666666666,0.14981240981240984
2723,веточка,~2 тх,веточка,~2 тх,False,1.0,2.0,0.5523809523809524
2724,"Симченко
дева",@имченко дева,симченко дева,@имченко дева,False,0.07692307692307693,0.5,0.05128205128205121
2725,сжигать,СЖ И2(ЮЬ,сжигать,сж и2(юь,False,0.5714285714285714,2.0,0.30952380952380965
2726,Леонова,еонова,леонова,еонова,False,0.14285714285714285,1.0,0.04761904761904756
2727,Кочанов,Кочанов,кочанов,кочанов,True,0.0,0.0,0.0
2728,"уездный,",Уездный;,"уездный,",уездный;,False,0.125,1.0,0.050000000000000044
2729,"нагорье
краснощекий,
соединенный",назоръе краснощекчй соедненный,"нагорье краснощекий, соединенный",назоръе краснощекчй соедненный,False,0.15625,1.0,0.06833333333333336
2730,"начмед Герасим
Сысой Стоянов",нэчмед Герасим Сьсой Стояюов,начмед герасим сысой стоянов,нэчмед герасим сьсой стояюов,False,0.10714285714285714,0.75,0.11228571428571432
2731,ребрышко,хехъ&,ребрышко,хехъ&,False,0.875,1.0,0.5583333333333333
2732,благоприятность,ЕлАПОЛРИС: 'Нось,благоприятность,елаполрис: 'нось,False,0.5333333333333333,2.0,0.3027777777777777
2733,Чиркун,Чиркищ,чиркун,чиркищ,False,0.3333333333333333,1.0,0.13333333333333341
2734,нереальный,Крреальныю,нереальный,крреальныю,False,0.3,1.0,0.24761904761904763
2735,особенно,особенно,особенно,особенно,True,0.0,0.0,0.0
2736,Жарких,{@,жарких,{@,False,1.0,1.0,1.0
2737,"волшебно никак
пощекотать
кабинетик","волъебно НЪКОК ""ощекооэъ кобчнешчж",волшебно никак пощекотать кабинетик,"волъебно нъкок ""ощекооэъ кобчнешчж",False,0.37142857142857144,1.0,0.20083778966131904
2738,космос,КОСМ ос,космос,косм ос,False,0.16666666666666666,2.0,0.02857142857142858
2739,"однополчанин
проходка
уплывать",однотолеюн гроходка упльвать,однополчанин проходка уплывать,однотолеюн гроходка упльвать,False,0.23333333333333334,1.0,0.14325051759834362
2740,несмышленый изобличить,Н@СМышЛеный изоблшичить,несмышленый изобличить,н@смышленый изоблшичить,False,0.09090909090909091,1.0,0.08258046301524558
2741,"paint
пятый
десница
Севрюк",ра' пЯшый деснцца Сеерюк,paint пятый десница севрюк,ра' пяшый деснцца сеерюк,False,0.3076923076923077,1.0,0.1858974358974358
2742,Жабко Митькин,ЖабКО МИТЬИН,жабко митькин,жабко митьин,False,0.07692307692307693,0.5,0.01538461538461533
2743,усесться 9314966008,УСеСшЬ:я   9314966008,усесться 9314966008,усесшь:я   9314966008,False,0.21052631578947367,0.5,0.059147869674185505
2744,лабаз,Лабаз,лабаз,лабаз,True,0.0,0.0,0.0
2745,"идол
48146
хула ?
Бокий",ИАОА 48146 хука 2 Вокий,идол 48146 хула ? бокий,иаоа 48146 хука 2 вокий,False,0.21739130434782608,0.8,0.1637681159420289
2746,диаспора,4 {щс<о-?,диаспора,4 {щс<о-?,False,0.875,2.0,0.5092592592592593
2747,"branch
Тетерина",Бг-<с} Тешерцна,branch тетерина,бг-<с} тешерцна,False,0.5333333333333333,1.0,0.3555555555555555
2748,"обосновать
лихач",обосновашь похан,обосновать лихач,обосновашь похан,False,0.25,1.0,0.09999999999999998
2749,"упорхнуть
деревня
кокс",упорхнутъ деревня кокс,упорхнуть деревня кокс,упорхнутъ деревня кокс,False,0.045454545454545456,0.3333333333333333,0.018181818181818188
2750,"грациозно
изголовье",грациоэно изголовье,грациозно изголовье,грациоэно изголовье,False,0.05263157894736842,0.5,0.04327485380116958
2751,Даниил,Даниил,даниил,даниил,True,0.0,0.0,0.0
2752,"клавир Сак
продуктивный
хлопотливый
колосник",клавир Сак продуктивный хлопотливыи кОЛОСниК,клавир сак продуктивный хлопотливый колосник,клавир сак продуктивный хлопотливыи колосник,False,0.022727272727272728,0.2,0.02769556025369979
2753,Хрущев,Хрумев,хрущев,хрумев,False,0.16666666666666666,1.0,0.07777777777777772
2754,стоп,стоп,стоп,стоп,True,0.0,0.0,0.0
2755,Бобрик,Бобрик,бобрик,бобрик,True,0.0,0.0,0.0
2756,"54732
47188",54732 47188,54732 47188,54732 47188,True,0.0,0.0,0.0
2757,Шишло:,Шишло:,шишло:,шишло:,True,0.0,0.0,0.0
2758,"овцеводство
единый
прояснение
гневить",ОВЦЕВОДСТВО @ДИНЫЙ ПрОяснеНИе ГНеВИТЬ,овцеводство единый прояснение гневить,овцеводство @диный прояснение гневить,False,0.02702702702702703,0.25,0.06636636636636628
2759,"счесться
Алексий между
опус
туфта Кудлач",СЧеСТЬся АЛеКСИЙ между ОПУС туфта Кудлач,счесться алексий между опус туфта кудлач,счесться алексий между опус туфта кудлач,True,0.0,0.0,0.0
2760,рассекать,рассекать,рассекать,рассекать,True,0.0,0.0,0.0
2761,86554,86554,86554,86554,True,0.0,0.0,0.0
2762,Зыков,Зыкоб,зыков,зыкоб,False,0.2,1.0,0.07999999999999996
2763,"Мендель
осколок",Менде^ь ОСКОЛОК,мендель осколок,менде^ь осколок,False,0.06666666666666667,0.5,0.026666666666666616
2764,"посыл
Михин
раба",ПОСЫЛ Енъл !а Михин РАБА,посыл михин раба,посыл енъл !а михин раба,False,0.5,0.6666666666666666,0.12916666666666665
2765,"winter
анкетный
навряд
остро",ш'пъег анкепныа навряо остро,winter анкетный навряд остро,ш'пъег анкепныа навряо остро,False,0.32142857142857145,0.75,0.3370927318295739
2766,"артиллерия
Грекова",аршшлерця Грекова,артиллерия грекова,аршшлерця грекова,False,0.2222222222222222,0.5,0.10631808278867105
2767,Брич:,Брич:,брич:,брич:,True,0.0,0.0,0.0
2768,"Сидоров
курортник.",Сидоров курортник:,сидоров курортник.,сидоров курортник:,False,0.05555555555555555,0.5,0.022222222222222254
2769,снедать,снедать,снедать,снедать,True,0.0,0.0,0.0
2770,"покинуть Капский
сломать Абдулла",ПОкЧнУ ь КаПскцй слома/ь АбОулла,покинуть капский сломать абдулла,покчну ь капскцй слома/ь абоулла,False,0.15625,1.25,0.14205246913580238
2771,простак,простак,простак,простак,True,0.0,0.0,0.0
2772,веха,веха,веха,веха,True,0.0,0.0,0.0
2773,"поручень Коптева
миллиардер
пальмовый",поручень Коптева миллиардер пальмовый,поручень коптева миллиардер пальмовый,поручень коптева миллиардер пальмовый,True,0.0,0.0,0.0
2774,лежать,лежать,лежать,лежать,True,0.0,0.0,0.0
2775,блесна,блесна,блесна,блесна,True,0.0,0.0,0.0
2776,крона,В рн,крона,в рн,False,0.8,2.0,0.3666666666666667
2777,лето,Лаю,лето,лаю,False,0.75,1.0,0.4722222222222222
2778,брага),брага),брага),брага),True,0.0,0.0,0.0
2779,"заказной?
опала
бесчувственный
извиняться",заказнй? опала бесчувственньй ИВВИНЯТЬСЯ,заказной? опала бесчувственный извиняться,заказнй? опала бесчувственньй иввиняться,False,0.07317073170731707,0.75,0.056213093709884476
2780,Чикаго,Чикаго,чикаго,чикаго,True,0.0,0.0,0.0
2781,Матюшин,Майанн,матюшин,майанн,False,0.5714285714285714,1.0,0.3571428571428571
2782,умно,умно,умно,умно,True,0.0,0.0,0.0
2783,Кулыба,Кульба,кулыба,кульба,False,0.16666666666666666,1.0,0.07777777777777772
2784,"студеный
резервист
ацтек",студени резервист ацтек,студеный резервист ацтек,студени резервист ацтек,False,0.08333333333333333,0.3333333333333333,0.061725955204215976
2785,талмуд,тал му д,талмуд,тал му д,False,0.3333333333333333,3.0,0.05833333333333335
2786,датчик,"ДА , Аи",датчик,"да , аи",False,0.8333333333333334,3.0,0.3571428571428571
2787,кварц,* кварц,кварц,* кварц,False,0.4,1.0,0.09523809523809523
2788,стук,с<у к,стук,с<у к,False,0.5,2.0,0.19500000000000006
2789,"шейный
пошловатый",{еЯный полплозатый,шейный пошловатый,{еяный полплозатый,False,0.29411764705882354,1.0,0.19666499078263777
2790,"гусар
уход",[сор УХОА,гусар уход,[сор ухоа,False,0.4,1.0,0.3555555555555556
2791,"червяк
эпатаж
магний
двурушник
гнать",Червяк Эпагаж мапий двуруши пагь,червяк эпатаж магний двурушник гнать,червяк эпагаж мапий двуруши пагь,False,0.2222222222222222,0.8,0.0724999999999999
2792,"женить
сводиться",женить СВОДИТЬСЯ,женить сводиться,женить сводиться,True,0.0,0.0,0.0
2793,"Баблевский
Киселев!
приземной",Баблевский Киселева присемй,баблевский киселев! приземной,баблевский киселева присемй,False,0.13793103448275862,0.6666666666666666,0.042401021711366615
2794,хотя,хоша,хотя,хоша,False,0.5,1.0,0.33333333333333337
2795,"ефрейтор
отлучить",ефрейтор ОТЛУ ЧИТЬ,ефрейтор отлучить,ефрейтор отлу чить,False,0.058823529411764705,1.0,0.011111111111111072
2796,10388,10300,10388,10300,False,0.4,1.0,0.18666666666666665
2797,"Малинин
9368238420 ниже
Давидович",Малинин 9368238420 ниже Давидович,малинин 9368238420 ниже давидович,малинин 9368238420 ниже давидович,True,0.0,0.0,0.0
2798,кросс,кросс,кросс,кросс,True,0.0,0.0,0.0
2799,включаться,еключашься ,включаться,еключашься,False,0.2,1.0,0.1333333333333333
2800,Маров,МароВ,маров,маров,True,0.0,0.0,0.0
2801,"компас манишка
9392790085 Бобр",хФтииас Г; т 9392790585 Боб2,компас манишка 9392790085 бобр,хфтииас г; т 9392790585 боб2,False,0.4666666666666667,1.25,0.36349206349206353
2802,пешка,ПеШка,пешка,пешка,True,0.0,0.0,0.0
2803,"скатка
умный",ска/ка УМНЫЙ,скатка умный,ска/ка умный,False,0.08333333333333333,0.5,0.03888888888888897
2804,"банковский дамка
Иордан бархотка","бЧНКОВСКИЙ дмки 7# |,",банковский дамка иордан бархотка,"бчнковский дмки 7# |,",False,0.53125,1.0,0.24017857142857146
2805,сервитут,@рмт,сервитут,@рмт,False,0.75,1.0,0.41666666666666663
2806,"малость;
приглушенно
стать Малицкий",наршышииа| ШршшшН шшь ИШШ,малость; приглушенно стать малицкий,наршышииа| шршшшн шшь ишш,False,0.8,1.0,0.5061471861471862
2807,"завитой
fight
бусы плечо)","ЗаВиой ПД бусы ""лен)",завитой fight бусы плечо),"завиой пд бусы ""лен)",False,0.36,0.75,0.11199999999999999
2808,"наущение певица превозмогать
солженицынский",61 2 наущение певица превОЗМОГать солЖеНицынский 2 о,наущение певица превозмогать солженицынский,61 2 наущение певица превозмогать солженицынский 2 о,False,0.20930232558139536,1.0,0.16621943947525342
2809,"Дутов
замазка
супчик
куда",Дутов замазки Футчик куда,дутов замазка супчик куда,дутов замазки футчик куда,False,0.12,0.5,0.06618181818181823
2810,"ребус
ломка",< ЛОМа,ребус ломка,< лома,False,0.5454545454545454,1.0,0.3232323232323232
2811,пенаты!,ъ7 пенат,пенаты!,ъ7 пенат,False,0.7142857142857143,2.0,0.22023809523809523
2812,"лязг
пайка
ожог",АЯЗГ пайка ОХОГ,лязг пайка ожог,аязг пайка охог,False,0.13333333333333333,0.6666666666666666,0.19145299145299133
2813,"смотрение
возмужать",0 СМотЕ:}не вОзмуавь,смотрение возмужать,0 смоте:}не возмуавь,False,0.42105263157894735,1.5,0.2423976608187135
2814,"бубновый
шустро
удобный",бубновый аусро уаббный,бубновый шустро удобный,бубновый аусро уаббный,False,0.17391304347826086,0.6666666666666666,0.06205533596837953
2815,"кабаре
подачка
опекун",кабаре ПОДана Опекун,кабаре подачка опекун,кабаре подана опекун,False,0.09523809523809523,0.3333333333333333,0.039573934837092706
2816,водянистый,воДяиистьй,водянистый,водяиистьй,False,0.2,1.0,0.07999999999999996
2817,Романова соломенный:,Романова СОЛОМеННЫЧ:,романова соломенный:,романова соломенныч:,False,0.05,0.5,0.020000000000000018
2818,Изъюров,Иъюров,изъюров,иъюров,False,0.14285714285714285,1.0,0.042857142857142816
2819,"проповедь
Якубчик остроумие",проповедь Якубчик оСтроумие,проповедь якубчик остроумие,проповедь якубчик остроумие,True,0.0,0.0,0.0
2820,обозлиться,ВР 8 ОбОЗЛИГ! 1я1 МАЮЬЗ,обозлиться,вр 8 обозлиг! 1я1 маюьз,False,1.6,5.0,0.3318840579710146
2821,"датский
наплавка",НаПЛёВКЗ ДатТский,датский наплавка,наплёвкз даттский,False,0.875,1.0,0.4644607843137255
2822,"просидеть изучить
углеводородный  ;",просидеть изучить углеводородный,просидеть изучить углеводородный  ;,просидеть изучить углеводородный,False,0.08571428571428572,0.25,0.017142857142857126
2823,"Стефан
тупость",Стефан ТУЮСТЬ,стефан тупость,стефан туюсть,False,0.14285714285714285,0.5,0.04395604395604402
2824,"Пекун 71434
регулировщик вослед
физик-теоретик
верблюжий светодиод",Пекун 71434 регулировщик вослед физик-теоретик верблюжий светодиод,пекун 71434 регулировщик вослед физик-теоретик верблюжий светодиод,пекун 71434 регулировщик вослед физик-теоретик верблюжий светодиод,True,0.0,0.0,0.0
2825,"продразверстка
Старикова!",подразверстка Старикова!,продразверстка старикова!,подразверстка старикова!,False,0.04,0.5,0.11199999999999999
2826,примат,примат,примат,примат,True,0.0,0.0,0.0
2827,Шелкович,ШеЛкович,шелкович,шелкович,True,0.0,0.0,0.0
2828,мстить Ковалевская,Ковалевская МСТИТЬ,мстить ковалевская,ковалевская мстить,False,0.7777777777777778,1.0,0.339031339031339
2829,Артамонов внезапность,Артамонов вневапность,артамонов внезапность,артамонов вневапность,False,0.047619047619047616,0.5,0.01904761904761909
2830,52358,52358,52358,52358,True,0.0,0.0,0.0
2831,отток,ото,отток,ото,False,0.4,1.0,0.10666666666666669
2832,"Хуснуллин
ингушский
катион примечание",Хуснуллин итушский катион трименсниэ,хуснуллин ингушский катион примечание,хуснуллин итушский катион трименсниэ,False,0.16216216216216217,0.5,0.08049924924924923
2833,но-но,но-НО,но-но,но-но,True,0.0,0.0,0.0
2834,"славист
82509",с^ЯЗИСИ 82509,славист 82509,с^язиси 82509,False,0.3076923076923077,0.5,0.18461538461538463
2835,мазанка),мазанка),мазанка),мазанка),True,0.0,0.0,0.0
2836,клепать,клепать,клепать,клепать,True,0.0,0.0,0.0
2837,"выемка
Концевая",бб1ёмка Концевая,выемка концевая,бб1ёмка концевая,False,0.26666666666666666,0.5,0.15000000000000002
2838,"9658168312
бридж
Хасаншин",885816832 Фих Хасаи 11;[,9658168312 бридж хасаншин,885816832 фих хасаи 11;[,False,0.52,1.3333333333333333,0.32499999999999984
2839,"прядка  .
9925103811
Петрович",ПРЯДКА 9925103811 ПЕТРОВИН,прядка  . 9925103811 петрович,прядка 9925103811 петровин,False,0.13793103448275862,0.5,0.06727851458885947
2840,брюзжать,брюзжать,брюзжать,брюзжать,True,0.0,0.0,0.0
2841,"Машкин
рекорд
пожарный",Машкин рекорд пОЖ арный,машкин рекорд пожарный,машкин рекорд пож арный,False,0.045454545454545456,0.6666666666666666,0.008695652173913104
2842,всецелый,есецелый,всецелый,есецелый,False,0.125,1.0,0.1785714285714285
2843,"Шингирей
Табаков
Нечитайло
Аршинов",ШИнгИРЕЙ ТАБАКОВ НЕЧИТАЙЛО АРШИНОВ,шингирей табаков нечитайло аршинов,шингирей табаков нечитайло аршинов,True,0.0,0.0,0.0
2844,Кошкарев,Кошкарев,кошкарев,кошкарев,True,0.0,0.0,0.0
