index,answer,prediction,answer_clean,pred_clean,correct,cer,wer,jaro_winkler
1413,Костик 16 июля 2018 в 10.30 вес 3750 гр. рост 53 см,Kocmuk 16 B 10.30 2018 wona bec 3750 p. pocm 53   CM.,костик 16 июля 2018 в 10.30 вес 3750 гр. рост 53 см,kocmuk 16 b 10.30 2018 wona bec 3750 p. pocm 53   cm.,False,0.6666666666666666,0.75,0.34071125739387065
1414,Ваш текст,BAW TEKCT,ваш текст,baw tekct,False,0.8888888888888888,1.0,0.5925925925925926
1415,Настюше 1 годик,LeHa TonbKo 3a HaAnNCb Hacmroue 120duK,настюше 1 годик,leha tonbko 3a haanncb hacmroue 120duk,False,2.4,2.0,0.6046783625730994
1416,ЛЮБЛЮ ТЕБЯ,八105八H0 TE69,люблю тебя,八105八h0 te69,False,1.1,1.0,0.6055555555555556
1417,bye-bye Ivanova!,bye-byea Tuaneval,bye-bye ivanova!,bye-byea tuaneval,False,0.3125,1.0,0.12549019607843137
1418,Ваша надпись,Baua Hagnuch,ваша надпись,baua hagnuch,False,0.9166666666666666,1.0,0.6111111111111112
1419,18 мне уже!,18 MHe yxe!,18 мне уже!,18 mhe yxe!,False,0.5454545454545454,0.6666666666666666,0.36363636363636365
1420,Папины принцессы!,MOS Hlanue npuny o Dodocmu,папины принцессы!,mos hlanue npuny o dodocmu,False,1.4705882352941178,2.5,0.6342383107088989
1421,ШАРЫЗЧ ВОЗДУШНЫЕ ШАРЫ В ВОЛГОГРАДЕ,WAPbl3Y O3AYUHME IAPLBBOIrOrPALE,шарызч воздушные шары в волгограде,wapbl3y o3ayuhme iaplbboirorpale,False,0.9705882352941176,1.0,0.6262254901960784
1422,"ЛЮБИМАЯ, СПАСИБО ЗА НАШЕГО СЫНА!","ANSHMAR, CHACHEO 3A HXWErO CBIHA:","любимая, спасибо за нашего сына!","anshmar, chacheo 3a hxwero cbiha:",False,0.875,1.0,0.5640782828282829
1423,Настёне 16,Hacmete 16 @HAKUNA.projecl @HAKUNAproject,настёне 16,hacmete 16 @hakuna.projecl @hakunaproject,False,3.8,1.5,0.5422764227642276
1424,Единственной Мамочке на свете!,guncmlehnai Manorke Hacbeme!,единственной мамочке на свете!,guncmlehnai manorke hacbeme!,False,0.9,1.0,0.5976190476190477
1425,НАЛИВАЙ А ТО УЙДУ!,KENAIO PA3PEWINTE no KANEW! HAPPY FUCKING AEA Tbl ERENG HAPPY B-DAY AJMB HAMBANI ATO '3PEWUTE KEIAIO YAAY! EnIM- nopv 4Er,наливай а то уйду!,kenaio pa3pewinte no kanew! happy fucking aea tbl ereng happy b-day ajmb hambani ato '3pewute keiaio yaay! enim- nopv 4er,False,6.5,5.0,0.5815733088460362
1426,С днём рождения,Cgren ponregetns,с днём рождения,cgren ponregetns,False,1.0666666666666667,1.0,0.6236111111111111
1427,здесь может быть ваша надпись ,3AECb MOXKET 6bITb BALIA HAANMCb,здесь может быть ваша надпись,3aecb moxket 6bitb balia haanmcb,False,0.9655172413793104,1.0,0.5790229885057472
1428,НЕ  ЖДИ Чуда ЧУДИ сам!,HE YYAA KAH  CaM,не  жди чуда чуди сам!,he yyaa kah  cam,False,0.8181818181818182,1.0,0.5227272727272727
1429,Люблю тебя как до ЛУНЫ и обратно,JioOJoTet KaKAo JyHbI WOCpaTHO DAB-A,люблю тебя как до луны и обратно,jioojotet kakao jyhbi wocpatho dab-a,False,1.0625,1.0,0.587962962962963
1430,С Днём Свадьбы,eu Sfaobdor,с днём свадьбы,eu sfaobdor,False,1.0,1.0,0.6125541125541125
1431,Багульник,barynounk,багульник,barynounk,False,1.0,1.0,1.0
1432,Я ЗДЕСЬ из-за ТОРТА,93AECb M3-3A TOPTA,я здесь из-за торта,93aecb m3-3a topta,False,0.8421052631578947,1.0,0.6695906432748537
1433,"Бэллочка, С днем Рождения!","Bounerka, Cgrem Pocgerus!","бэллочка, с днем рождения!","bounerka, cgrem pocgerus!",False,0.8461538461538461,1.0,0.562051282051282
1434,с днем рождения,4HeM POKAeHnT,с днем рождения,4hem pokaehnt,False,0.9333333333333333,1.0,0.6188034188034188
1435,I love you to the moon and back,deleyo I to-themow and bad,i love you to the moon and back,deleyo i to-themow and bad,False,0.41935483870967744,0.875,0.2986135728071212
1436,"Лерочка, Happy Birthday!","lepouka, Happy Birthday!","лерочка, happy birthday!","lepouka, happy birthday!",False,0.2916666666666667,0.3333333333333333,0.3316993464052288
1437,Надюлечке роднулечке от Ченюли,Hadroceus OT BeHIONUR,надюлечке роднулечке от ченюли,hadroceus ot behionur,False,0.9333333333333333,1.0,0.6126984126984127
1438,Любимому Братику,lroduMoMy Spamuky,любимому братику,lrodumomy spamuky,False,1.0,1.0,0.6262254901960784
1439,Ваша надпись,Banua Hagnuch,ваша надпись,banua hagnuch,False,1.0,1.0,0.6132478632478633
1440,BE MY VALENTINE,BEMYVALENTINE,be my valentine,bemyvalentine,False,0.13333333333333333,1.0,0.03555555555555556
1441,17.10.08 МIМО ПРОХОДИЛ,171008 MlMO HPOXQAIA,17.10.08 мiмо проходил,171008 mlmo hpoxqaia,False,0.6363636363636364,1.0,0.41734006734006734
1442,ANIU KOCHAM CIE,ANIU KOCHAM CIE,aniu kocham cie,aniu kocham cie,True,0.0,0.0,0.0
1443,мы были на волосок от жизни,ynANaMMK Mbl 5bIMU HA BDAOCOK OT HU3HU,мы были на волосок от жизни,ynanammk mbl 5bimu ha bdaocok ot hu3hu,False,1.2222222222222223,1.1666666666666667,0.5610786224821311
1444,minimal,minimal,minimal,minimal,True,0.0,0.0,0.0
1445,In loving memory of Eva Dobraszczyk 26.11.83 - 27.10.08 To sit in the shade on a fine day and look upon verdure is the most perfect refreshment: Jane Austen,In loving memory ofEva Dobraszczyk26.11.83-27.10.08 To sit in the shade on a fine day and look upon verdure is the most perfect refreshment:Jane Austen,in loving memory of eva dobraszczyk 26.11.83 - 27.10.08 to sit in the shade on a fine day and look upon verdure is the most perfect refreshment: jane austen,in loving memory ofeva dobraszczyk26.11.83-27.10.08 to sit in the shade on a fine day and look upon verdure is the most perfect refreshment:jane austen,False,0.03205128205128205,0.27586206896551724,0.08588045508575315
1446,ПРАВИЛА ПОСЕЩЕНИЯ ПАРКА КУЛЬТУРЫ И ОТДЫХА ДОМА ОФИЦЕРОВ ЗАБАЙКАЛЬСКОГО КРАЯ,"NPABNNANOCEWEHNA nAPKA KYnbTyPbI M OTAbIXA AOMA O中NLEPOB 3A5AMKAnbCKOrO KPAR Paboma napka ocyuecmennemcg no cnedyoueny pemuMy enemHumepuodc7.00qacoe do 23.00 4aco6 noepewdam6unepecmaenamb Manble pxumeKmypHbie opMbI（caMeuku,a3oHbl,ypHbl),HaHocumb 83uMHumepuodc7.004acoe do21.004aco8 HadnucuupucyHKu; HaxodncbHameppumopuunapkanocemumenudo6poeonbHoco2nawaomc Haco6nodeHue·nospewdamb ckynbnmypbl,6odHble coopyweHuA （boHmaHbl,BodoeMbl)uHaHocumbHadnucuu npasunnoceuyeHuapkakynbmypbluomdbixaAomaopuepoe3abauikanbcKo2okpag. pucyHKu HaHUX; onbumecmnpaeunonynukaHaouuanbHocaumeAyBoouuep3a6aukanbcKopa e0u3beaHue cmonKHoeeHuAUHaHeceHuR bu3uyecKo2oBpedanpoxodumb HameppumopuNO napkaceenocunedaMu,MomouuKnaMu,cno6bMu caMoxodHbIMucpedcmBaMunepedBuxeHuA 1.Hameppumopu napkaycmaHanueaemc ocobiupexuMoxpaHblunonb30BaHuR unepedeuzambcAnomeppumopuucucnonb30saHuAMyka3aHHbixmpaHcnopmHbixcpedcm6 3auCKnoyeHueM:demcKuxKOngcoKmpexKonecHblxBenocunedoe,caMoKamo6dngdemeu 2.Aocmyn 6napk ceo6odHbiu uocyuecmenRemca Ha 6ecnamHouocHoBe. 6eo3paCme do nAmu nem,nuuHauHeanudHbIx KonRcKaxamaKke kpoMe npedycMompeHHblIx ammpaKuuoHaMu napka u apeHdamopoe napka 3.nobecneyeHu 6e3onacHocmu 6napke sedemc eudeoHanodeHue nposedeHueebicmynneHu,HeomHocAuuxc KpodydeRmenbHocmunapka,nonumuecKue 4.M3opaxeHuUBudeo3anucucdenaHble nocemumeneM 60 epeM noceueHuAnapkaMoym MumuHzu,c6opdeHexHbixcpedcme,op2aHu306aHHbie2pynno8blepenu2uo3HbleBbicmynneHuR uCnoAb30BambcA mobKo dnA 4acmHo20 doMaWHe2o ucnonb306aHuR unupumyanbl,deMOHcmpauuu,yye6Hble Knaccbl,npomecmbl 6noboMMecme napka unu ea0 npunezaoueu meppumopu 5.AdMuHucmpauun napka He Hecem omeemcmeeHHocmu 3aHecyacmHblecnyau,eo3Hukuue8 pe3ynbmameHeco6nrodeHuR nocemumenANunpaeun 6e3onacHocmunpuocMompeebicmaeoyHou -mop2osamb cyeeHupHou unn6ou dpyaounpodykuueu,pacnpocmpaHamb 6unemb,ocyuecmenamb eoeHHou mexHuKu,npaeunnoBedeHuR Ha demckounnouadke,npaBun 6e3onacHocmu npunoceueHu uHyioKoMepyecky demenbHocm6e3dozosopauconacoaucadMuHucmpauueuoMaouuepo uammpaKuuoHoe,npaeun noeedeHuA y eodHbix coopyxeHuu 3aHuMambcR eceMuudanuxydoecmeeHHoucaModeAmenbHocmunposodumbMacco6ble BuenAx coxpaHeHuR uHadnexaueoucnonb306aHuR meppumopu apka kynbmypbl uomdbixa MeponpuAmuA 6e3 nucbMeHHozo conacoBaHuR cadMuHucmpauueuAoMa opuuepoe; oNa oduuepos 3abaukanbcko2o pan,a make cuenboobecne4eHug 6e3onacHocmunocemumeneu Hameppumopuu napka 3anpeuaemca: KoHmponbBbinonHeHu Hacmoguux pasunocyuecmenom cMompumenu napka,chy6aoxpaHbl npoxodumb Ha meppumopuro napka u ebieynueamb doMauHux xuaomHbix ecex eudoB BxodbbxodbaKyauoHble nymu,npoxodb,npedHa3HaeHblednapa6omHuKoecnyb cnaceHuR.ckopounoMouu,cnyx6bl 3Kcnnyamauuu,donHbl 6bimb6ceeda docmynHblompbmbl nopmumbunoMamb depebAukycmapHuku uceo5ooHbl om npenAmcmeuu AdMuHucmpauuAy《BMu《HoMoouuepoe 3a6aukanbckozo kpag》",правила посещения парка культуры и отдыха дома офицеров забайкальского края,"npabnnanocewehna napka kynbtypbi m otabixa aoma o中nlepob 3a5amkanbckoro kpar paboma napka ocyuecmennemcg no cnedyoueny pemumy enemhumepuodc7.00qacoe do 23.00 4aco6 noepewdam6unepecmaenamb manble pxumekmyphbie opmbi（cameuku,a3ohbl,yphbl),hahocumb 83umhumepuodc7.004acoe do21.004aco8 hadnucuupucyhku; haxodncbhameppumopuunapkanocemumenudo6poeonbhoco2nawaomc haco6nodehue·nospewdamb ckynbnmypbl,6odhble coopywehua （bohmahbl,bodoembl)uhahocumbhadnucuu npasunnoceuyehuapkakynbmypbluomdbixaaomaopuepoe3abauikanbcko2okpag. pucyhku hahux; onbumecmnpaeunonynukahaouuanbhocaumeayboouuep3a6aukanbckopa e0u3beahue cmonkhoeehuauhahecehur bu3uyecko2obpedanpoxodumb hameppumopuno napkaceenocunedamu,momouuknamu,cno6bmu camoxodhbimucpedcmbamunepedbuxehua 1.hameppumopu napkaycmahanueaemc ocobiupexumoxpahblunonb30bahur unepedeuzambcanomeppumopuucucnonb30sahuamyka3ahhbixmpahcnopmhbixcpedcm6 3aucknoyehuem:demckuxkongcokmpexkonechblxbenocunedoe,camokamo6dngdemeu 2.aocmyn 6napk ceo6odhbiu uocyuecmenremca ha 6ecnamhouochobe. 6eo3pacme do namu nem,nuuhauheanudhbix konrckaxamakke kpome npedycmompehhblix ammpakuuohamu napka u apehdamopoe napka 3.nobecneyehu 6e3onachocmu 6napke sedemc eudeohanodehue nposedehueebicmynnehu,heomhocauuxc kpodydermenbhocmunapka,nonumueckue 4.m3opaxehuubudeo3anucucdenahble nocemumenem 60 epem noceuehuanapkamoym mumuhzu,c6opdehexhbixcpedcme,op2ahu306ahhbie2pynno8blepenu2uo3hblebbicmynnehur ucnoab30bambca mobko dna 4acmho20 domawhe2o ucnonb306ahur unupumyanbl,demohcmpauuu,yye6hble knaccbl,npomecmbl 6nobommecme napka unu ea0 npunezaoueu meppumopu 5.admuhucmpauun napka he hecem omeemcmeehhocmu 3ahecyacmhblecnyau,eo3hukuue8 pe3ynbmameheco6nrodehur nocemumenanunpaeun 6e3onachocmunpuocmompeebicmaeoyhou -mop2osamb cyeehuphou unn6ou dpyaounpodykuueu,pacnpocmpahamb 6unemb,ocyuecmenamb eoehhou mexhuku,npaeunnobedehur ha demckounnouadke,npabun 6e3onachocmu npunoceuehu uhyiokomepyecky demenbhocm6e3dozosopauconacoaucadmuhucmpauueuomaouuepo uammpakuuohoe,npaeun noeedehua y eodhbix coopyxehuu 3ahumambcr ecemuudanuxydoecmeehhoucamodeamenbhocmunposodumbmacco6ble buenax coxpahehur uhadnexaueoucnonb306ahur meppumopu apka kynbmypbl uomdbixa meponpuamua 6e3 nucbmehhozo conacobahur cadmuhucmpauueuaoma opuuepoe; ona oduuepos 3abaukanbcko2o pan,a make cuenboobecne4ehug 6e3onachocmunocemumeneu hameppumopuu napka 3anpeuaemca: kohmponbbbinonhehu hacmoguux pasunocyuecmenom cmompumenu napka,chy6aoxpahbl npoxodumb ha meppumopuro napka u ebieynueamb domauhux xuaomhbix ecex eudob bxodbbxodbakyauohble nymu,npoxodb,npedha3haehblednapa6omhukoecnyb cnacehur.ckopounomouu,cnyx6bl 3kcnnyamauuu,donhbl 6bimb6ceeda docmynhblompbmbl nopmumbunomamb depebaukycmaphuku uceo5oohbl om npenamcmeuu admuhucmpauuay《bmu《homoouuepoe 3a6aukanbckozo kpag》",False,36.38666666666666,17.2,0.6255709763817872
1447,С ЛЁГКИМ ПАРОМ!,CNETKH TAPOM!,с лёгким паром!,cnetkh tapom!,False,0.8666666666666667,1.0,0.5709401709401709
1448,00,,00,nan,False,1.5,1.0,1.0
1449,00,00,00,00,True,0.0,0.0,0.0
1450,421133,421133,421133,421133,True,0.0,0.0,0.0
1451,9999,9999,9999,9999,True,0.0,0.0,0.0
1452,ЗЕНИТ ОД СЧЁТ 2,CYET,зенит од счёт 2,cyet,False,1.0,1.0,1.0
1453,000000,000000,000000,000000,True,0.0,0.0,0.0
1454,ДВА ГОДА ГАРАНТИИ,ABA TOnA TAPAHTNN,два года гарантии,aba tona tapahtnn,False,0.8823529411764706,1.0,0.588235294117647
1455,CLARK COUNTY McCARRAN INTERNATIONAL LAS VEGAS,,clark county mccarran international las vegas,nan,False,0.9333333333333333,1.0,0.42222222222222217
1456,SPORT,SPORT,sport,sport,True,0.0,0.0,0.0
1457,13:15 12.11.17 ледующая ос,13:1512.1117 mam a!,13:15 12.11.17 ледующая ос,13:1512.1117 mam a!,False,0.46153846153846156,1.0,0.31299402352033934
1458,LIVE NOW,LIVE NOW,live now,live now,True,0.0,0.0,0.0
1459,ШКОЛА,WKOnA,школа,wkona,False,1.0,1.0,1.0
1460,Kitfort,Kitfort 6a30BaA 心 Pa3orpeB U Bapka 十 ToMneHNe MaKc. Wapka,kitfort,kitfort 6a30baa 心 pa3orpeb u bapka 十 tomnehne makc. wapka,False,7.142857142857143,9.0,0.17543859649122806
1461,YAKIMASPORT,YAKIMASPORT SPORTSTRAININGACCESIORIES,yakimasport,yakimasport sportstrainingaccesiories,False,2.3636363636363638,1.0,0.14054054054054044
1462,htopRoyalSun,htopRoyalSun,htoproyalsun,htoproyalsun,True,0.0,0.0,0.0
1463,МОЯ ЖИЗНЬ- МОИ ПРАВИЛА,MO*V3H MONNPABNNA,моя жизнь- мои правила,mo*v3h monnpabnna,False,0.9545454545454546,1.0,0.6319073083778965
1464,NEON,NEON,neon,neon,True,0.0,0.0,0.0
1465,Dream,Deam,dream,deam,False,0.2,1.0,0.06000000000000005
1466,HOTEL,木元儿 HOTEL,hotel,木元儿 hotel,False,0.8,1.0,1.0
1467,Just Married,TetMonid,just married,tetmonid,False,0.6666666666666666,1.0,0.38888888888888895
1468,LIVE,mLVE,live,mlve,False,0.5,1.0,0.16666666666666663
1469,M SHOE REPAIR,SHOE REPAIR,m shoe repair,shoe repair,False,0.15384615384615385,0.3333333333333333,0.11188811188811176
1470,Love,LOe @の,love,loe @の,False,1.0,2.0,0.19999999999999996
1471,РЫБОЛОВ,PbIBONON,рыболов,pbibonon,False,1.1428571428571428,1.0,1.0
1472,OUT OF YOUR LEAGUE!,9 OUT OFYOUR LEAGUE! CHIPOTLE AIOL FORKS POONS BEET KETCHUP,out of your league!,9 out ofyour league! chipotle aiol forks poons beet ketchup,False,2.210526315789474,2.25,0.27862027951234014
1473,Lashes,Sashes,lashes,sashes,False,0.16666666666666666,1.0,0.1777777777777777
1474,TASHA Beauty CAFE,TASHA Beauity CAFE,tasha beauty cafe,tasha beauity cafe,False,0.058823529411764705,0.3333333333333333,0.011111111111111072
1475,hello,hello,hello,hello,True,0.0,0.0,0.0
1476,LOVE,Le,love,le,False,0.5,1.0,0.41666666666666663
1477,ALEX,DOXT'GO TROUGILIFE WITHOUT GOAL UNCLEJOHN,alex,doxt'go trougilife without goal unclejohn,False,9.5,5.0,0.5033875338753389
1478,Love,gse,love,gse,False,0.75,1.0,0.4722222222222222
1479,Enjoy,Engoy NEO HONGBA odelMe-120-3000-20 tnut120vC50/66H0. hutot3y.30mA,enjoy,engoy neo hongba odelme-120-3000-20 tnut120vc50/66h0. hutot3y.30ma,False,12.4,6.0,0.3797979797979798
1480,coffee,Coll ee,coffee,coll ee,False,0.5,2.0,0.20317460317460312
1481,ЦВЕТЫ,LBETL,цветы,lbetl,False,1.0,1.0,1.0
1482,Your logo Here,Your Logo Here,your logo here,your logo here,True,0.0,0.0,0.0
1483,RESTAURANT BAR,RESTAURANT BAR,restaurant bar,restaurant bar,True,0.0,0.0,0.0
1484,10:27,10:27  X ® 日,10:27,10:27  x ® 日,False,1.4,3.0,0.11666666666666659
1485,LIVE,LIVE,live,live,True,0.0,0.0,0.0
1486,GAME CLUB,GAmE CLUB,game club,game club,True,0.0,0.0,0.0
1487,Coffee SHOP,Coffee SHOP,coffee shop,coffee shop,True,0.0,0.0,0.0
1488,APERTURE LABORATORIES,APERTURE LABORATORIES,aperture laboratories,aperture laboratories,True,0.0,0.0,0.0
1489,TRUST ME YOU CAN DANCE,TRUSTME YOUCAN DANCE Tegelaer,trust me you can dance,trustme youcan dance tegelaer,False,0.5,1.0,0.14045379907448874
1490,шаверма,waBepma,шаверма,wabepma,False,1.0,1.0,1.0
1491,Viber Insider,Viber nsuder,viber insider,viber nsuder,False,0.15384615384615385,0.5,0.04743589743589749
1492,BAR HDJ SIGN,BAR HDJ SIGN,bar hdj sign,bar hdj sign,True,0.0,0.0,0.0
1493,MOTEL,MOTEL VACANCY,motel,motel vacancy,False,1.6,1.0,0.12307692307692308
1494,WELCOME TO Fabulous LAS VEGAS NEVADA,WELCOME LASVEGAS ToFalrulous NEVADA,welcome to fabulous las vegas nevada,welcome lasvegas tofalrulous nevada,False,0.5,0.6666666666666666,0.08264069264069274
1495,Disput Detail,10:27  不 Dispute Detail Dispute Info Dispute opened Nov.272020 Dispute reason Counterfeit item AliExpress Judoment Style not as described Valid ALIEXPRESSJUDGMENTDETAILS Status: Dispute Finished Proposed solution Refund（EURE6.89） Rominder This.disnute has been processed Evidences +5 Order Messages Dispute History,disput detail,10:27  不 dispute detail dispute info dispute opened nov.272020 dispute reason counterfeit item aliexpress judoment style not as described valid aliexpressjudgmentdetails status: dispute finished proposed solution refund（eure6.89） rominder this.disnute has been processed evidences +5 order messages dispute history,False,23.153846153846153,18.5,0.4220970112689858
1496,возьми кофе с собой,BO3bMn KODE CCObOn peSd,возьми кофе с собой,bo3bmn kode ccobon pesd,False,1.105263157894737,1.0,0.570556826849733
1497,Morapito RACING,Marapi RACING,morapito racing,marapi racing,False,0.2,0.5,0.10807692307692307
1498,Весна,Becta ★ TSA NEON,весна,becta ★ tsa neon,False,3.2,4.0,1.0
1499,Регион Строй Реставрация,PerHOH CTpon PecTaBpauMa Bprineru stalitaprintn stolitsaornt. prnt mon,регион строй реставрация,perhoh ctpon pectabpauma bprineru stalitaprintn stolitsaornt. prnt mon,False,2.8333333333333335,2.6666666666666665,0.6293650793650793
1500,БУХГАЛТЕРИЯ,znaki.ru 6yXTARTEPNA www.wa,бухгалтерия,znaki.ru 6yxtartepna www.wa,False,2.4545454545454546,3.0,1.0
1501,ДИРЕКТОР ДЕПАРТАМЕНТА РАЗВИТИЯ Андриянов Валерий Владимирович,ANPEKTOP AENAPTAMEHTAPA3BNTNA AHAPNAHOB BanepnBnaAMnpoBNy,директор департамента развития андриянов валерий владимирович,anpektop aenaptamehtapa3bntna ahapnahob banepnbnaamnpobny,False,0.9508196721311475,1.0,0.632729364394593
1502,315 КАБИНЕТ ХИМИИ,315 KAGHHET AHNIOR PERSONA-STEND.RU,315 кабинет химии,315 kaghhet ahnior persona-stend.ru,False,1.7647058823529411,1.0,0.5210084033613445
1503,ПРИЕМНАЯ ДИРЕКТОР Фамилия Имя Отчество,HIPNEMHAA IHPEKTOP Φ AMNI MMA OTyeCTBO,приемная директор фамилия имя отчество,hipnemhaa ihpektop φ amni mma otyectbo,False,0.9210526315789473,1.2,0.5964912280701755
1504,400,400,400,400,True,0.0,0.0,0.0
1505,25 ОТОЛАРИНГОЛОГ,SOOIAPPIHIONOF,25 отоларинголог,sooiappihionof,False,1.0,1.0,1.0
1506,и косметолог Правительства,oroesocMeronor weTBa Caratharagougrs F9 Toncecn,и косметолог правительства,oroesocmeronor wetba caratharagougrs f9 toncecn,False,1.7692307692307692,1.6666666666666667,0.6268412438625204
1507,ЗАМЕСТИТЕЛЬ НАЧАЛЬНИКА УФМС РОССИИ ПО ЯРОСЛАВСКОЙ ОБЛАСТИ,3AMECTHTEIbHA4A/bHMKA yoMCPOCCHH HIO APOCIABCKOH 06JIACTH,заместитель начальника уфмс россии по ярославской области,3amecthteibha4a/bhmka yomcpocchh hio apociabckoh 06jiacth,False,0.9649122807017544,1.0,0.6198830409356726
1508,ЧАСЫ РАБОТЫ:,CPO.ROCTOH cMMarOnCNFErKHa ACbIPASOTbl: 09.00A021.00 CFODMAIB.DD 7（4102021000,часы работы:,cpo.roctoh cmmaroncnferkha acbipasotbl: 09.00a021.00 cfodmaib.dd 7（4102021000,False,6.25,3.0,0.6024531024531024
1509,107,SEROERA 107 EVIAHDRA,107,seroera 107 eviahdra,False,5.666666666666667,2.0,0.2833333333333333
1510,"Конференц-зал ООО ""Файффс Фрут Импортс""",KoHcpepeHu-3an OOO《中aicpyTMnopTc,"конференц-зал ооо ""файффс фрут импортс""",kohcpepehu-3an ooo《中aicpytmnoptc,False,0.9743589743589743,1.0,0.6287393162393162
1511,Государственное казенное учреждение Управление строительства Ленинградской област,TocyIapCTBeHHOe ka3eHHOey4pe*JeHNe 《VupaBIeHHe cTpoHTeJIbCTBa JleHuHrpaackoi ooJacTI,государственное казенное учреждение управление строительства ленинградской област,tocyiapctbehhoe ka3ehhoey4pe*jehne 《vupabiehhe ctpohtejibctba jlehuhrpaackoi oojacti,False,0.9876543209876543,1.0,0.6262492651381539
1512,название компании,+  pe HA3BAHHE KOMIAHHH Heuuenoscne andeas c0 Hemcr omles aoporcc 00 go18.00 aopaorcc l00 go18.00 4a,название компании,+  pe ha3bahhe komiahhh heuuenoscne andeas c0 hemcr omles aoporcc 00 go18.00 aopaorcc l00 go18.00 4a,False,5.823529411764706,8.0,0.6437254901960785
1513,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,REHEPAJIbHbIN JHPEKTOP,генеральный директор,rehepajibhbin jhpektop,False,1.05,1.0,0.6348484848484848
1514,Перед входом помолитесь,MepeA BXOOM nOMOnNTeCb,перед входом помолитесь,mepea bxoom nomonntecb,False,0.9130434782608695,1.0,0.6073781291172595
1515,КАБИНЕТ СПЕЦИАЛИСТА,KAEHHETCHIELINAAHCTA,кабинет специалиста,kaehhetchielinaahcta,False,1.0526315789473684,1.0,1.0
1516,КАБИНЕТ ЛИТЕРАТУРЫ,KABHHET JIMTEPATYPBI,кабинет литературы,kabhhet jimtepatypbi,False,1.0555555555555556,1.0,0.6314814814814815
1517,Системный администратор,CHCTEMHbIN AAMNHNCTPaTOp,системный администратор,chctemhbin aamnhnctpatop,False,1.0,1.0,0.6382850241545894
1518,переговорная welcome,NEPErOBOPHAA welcome,переговорная welcome,neperobophaa welcome,False,0.6,0.5,0.4
1519,ЛЮДИ ДОБРЫЕ ПОМОЖЕМ ЧЕМ МОЖЕМ,AIOAM AO6PbIE NOMOWEM|EMMOHEM,люди добрые поможем чем можем,aioam ao6pbie nomowem|emmohem,False,1.0,1.0,0.6206896551724137
1520,ОРГАНИЗАЦИОННО- -КАДРОВОЕ УПРАВЛЕНИЕ,OPTAHM3AINOHHO- -KAIPOBOE YIPABIEHME,организационно- -кадровое управление,optahm3ainohho- -kaipoboe yipabiehme,False,0.8888888888888888,1.0,0.5925925925925926
1521,КАБИНЕТ МАТЕМАТИКИ,KAENHET MATEMATHKH,кабинет математики,kaenhet matemathkh,False,0.9444444444444444,1.0,0.6296296296296295
1522,ВЕЛЛЕ,KOMNNNNS 《BEnnE》,велле,komnnnns 《benne》,False,3.2,2.0,1.0
1523,НЕ ВХОДИТЬ,HE BXOANTD,не входить,he bxoantd,False,0.9,1.0,0.6000000000000001
1524,Директор Иванов Иван Иванович,Jupekrop MBaHOB MBaH MBaHOBUY,директор иванов иван иванович,jupekrop mbahob mbah mbahobuy,False,0.896551724137931,1.0,0.5977011494252873
1525,Массажный кабинет,MaccaxHbi Ka6NHeT 353637,массажный кабинет,maccaxhbi ka6nhet 353637,False,1.3529411764705883,1.5,0.6331699346405228
1526,403,4403 AitGlence KaOHHeTNo403,403,4403 aitglence kaohhetno403,False,8.0,3.0,0.2666666666666666
1527,ПРИЕМНАЯ,IIPNEMHAM,приемная,iipnemham,False,1.125,1.0,1.0
1528,ТЕРАПЕВТ 9,TEPANIEBT 9,терапевт 9,tepaniebt 9,False,0.9,0.5,0.5393939393939393
1529,ИДЕТ СОВЕЩАНИЕ НЕ ВХОДИТЬ ШТРАФ 500 руб.,WAET COBELWAHNE HE BXONNTb WUITPAO 500 py6.,идет совещание не входить штраф 500 руб.,waet cobelwahne he bxonntb wuitpao 500 py6.,False,0.825,0.8571428571428571,0.5058139534883721
1530,Название таблички,Ha3BaHue Ta6AuyKU,название таблички,ha3bahue ta6auyku,False,0.9411764705882353,1.0,0.6274509803921569
1531,Начальник инженерно-технического отдела Иванов И.И.,HaqaJbHHK HHKeHepHO-TeXHHecKoro oTena HeaHOeH.H.,начальник инженерно-технического отдела иванов и.и.,haqajbhhk hhkehepho-texhheckoro otena heahoeh.h.,False,0.8823529411764706,1.0,0.5857843137254901
1532,МЕДТЕХ КА,DENAPTAMEHTJLPABOOXPAHERA rOPOBAMOCKBW VHOE  COPMEITEXHMKA,медтех ка,denaptamehtjlpabooxpahera ropobamockbw vhoe  copmeitexhmka,False,6.333333333333333,2.0,0.6238825031928481
1533,Теплопункт посторонним вход воспрещён!,TennonyHKT NOCTOPOHHNMBXOA BOCNPEWEH!,теплопункт посторонним вход воспрещён!,tennonyhkt noctopohhnmbxoa bocnpeweh!,False,0.9210526315789473,1.0,0.6133238501659555
1534,Материальный склад,0G5 MaTepManbHhR cKnan,материальный склад,0g5 matepmanbhhr cknan,False,1.1666666666666667,1.5,0.632996632996633
1535,БУХГАЛТЕРИЯ,X BYXIAITEPHA,бухгалтерия,x byxiaitepha,False,1.1818181818181819,2.0,1.0
1536,ЛОГОПЕД,JOTOIEI,логопед,jotoiei,False,1.0,1.0,1.0
